studentID,moduleId,solvingState
1766,4,1
1766,4,1
1766,4,1
1766,4,2
1766,4,1
1766,41,1
1766,41,1
1766,41,1
1766,41,1
1766,41,1
1766,18,1
1766,18,1
1766,18,1
1766,18,1
1766,18,1
1853,4,1
1853,4,1
1853,4,1
1853,4,1
1853,4,1
1853,41,1
1853,41,1
1853,41,1
1853,18,1
1853,18,1
1853,18,1
1842,4,1
1842,4,1
1842,4,1
1842,4,1
1842,4,2
1842,41,1
1842,41,1
1842,41,1
1842,41,1
1842,41,1
1842,18,1
1842,18,1
1842,18,1
1842,18,1
1832,4,1
1832,4,1
1832,4,1
1832,4,1
1832,4,2
1832,4,2
1832,41,1
1832,41,1
1832,41,1
1832,41,1
1832,41,1
1832,18,1
1832,18,1
1832,18,1
1832,18,2
1832,18,1
1844,4,2
1844,4,1
1844,4,1
1844,4,2
1844,4,1
1844,4,1
1844,41,2
1844,18,2
1844,18,1
1844,18,1
1844,18,1
1844,18,2
1425,4,1
1425,4,1
1425,4,1
1425,4,1
1425,4,1
1425,4,1
1425,41,1
1425,41,1
1425,41,1
1425,41,1
1425,41,1
1425,18,1
1425,18,1
1425,18,1
1425,18,1
1425,18,1
1846,4,1
1846,4,2
1846,4,1
1846,4,1
1846,4,1
1846,4,1
1846,41,1
1846,41,1
1846,41,1
1846,41,1
1846,41,1
1846,18,1
1846,18,1
1846,18,1
1846,18,1
1846,18,1
1818,4,1
1818,4,2
1818,4,2
1818,4,1
1818,4,2
1818,4,2
1818,41,1
1818,41,1
1818,41,1
1818,41,1
1818,41,1
1818,18,1
1818,18,1
1818,18,1
1818,18,1
1818,18,1
1839,4,1
1839,4,1
1839,4,1
1839,4,1
1839,4,1
1839,4,1
1839,41,1
1839,41,2
1839,18,1
1839,18,1
1839,18,1
1839,18,2
1839,18,1
1840,4,1
1840,4,1
1840,4,1
1840,4,1
1840,4,2
1840,4,1
1840,41,1
1840,41,1
1840,41,1
1840,41,1
1840,41,1
1840,18,1
1840,18,1
1840,18,1
1840,18,1
1840,18,1
1800,4,2
1800,4,1
1800,4,1
1800,4,1
1800,4,1
1800,4,2
1800,41,1
1800,41,1
1800,41,1
1800,41,1
1800,41,1
1800,18,1
1800,18,1
1800,18,1
1800,18,1
1800,18,1
1782,4,2
1833,4,1
1833,4,1
1833,4,1
1833,4,1
1833,41,1
1833,41,1
1833,41,1
1833,41,1
1833,41,1
1833,18,1
1833,18,1
1833,18,1
1833,18,1
1833,18,1
1660,4,1
1660,18,1
1660,18,2
1849,4,1
1849,4,1
1849,4,1
1849,4,2
1849,41,2
1849,18,1
1849,18,2
1835,4,1
1835,4,1
1835,4,1
1835,4,1
1835,4,1
1835,4,1
1835,41,2
1835,41,1
1835,41,1
1835,41,1
1835,41,1
1835,18,1
1835,18,1
1835,18,1
1835,18,1
1835,18,1
1713,18,1
1713,18,1
1713,19,1
1713,19,1
1713,19,1
1713,120,1
1713,120,1
1713,100,1
1848,18,1
1848,18,1
1848,19,1
1848,19,1
1848,19,1
1848,120,1
1848,120,1
1848,117,1
1848,117,1
1848,100,1
1848,100,1
1848,100,1
1848,100,1
1837,18,2
1837,18,1
1837,19,1
1837,19,2
1837,19,1
1837,120,2
1837,120,2
1837,117,2
1837,117,1
1837,100,2
1837,100,2
1837,100,2
1837,100,2
1840,18,1
1840,18,1
1840,19,1
1840,19,1
1840,19,1
1840,120,1
1840,120,1
1840,117,1
1840,117,1
1840,100,2
1831,18,1
1831,18,1
1831,19,1
1831,19,1
1831,19,1
1831,120,2
1831,100,1
1831,100,1
1853,18,1
1853,18,1
1853,19,1
1853,19,1
1853,19,1
1853,120,1
1853,120,1
1853,100,2
1853,100,2
1853,100,1
1853,100,2
1842,18,1
1842,18,1
1842,19,1
1842,19,1
1842,19,1
1842,120,1
1842,120,1
1842,117,2
1842,117,1
1842,100,1
1844,18,2
1844,18,2
1844,19,1
1844,19,1
1844,120,1
1844,120,1
1844,117,2
1844,117,1
1844,100,1
1844,100,1
1844,100,1
1844,100,2
1836,18,1
1836,18,1
1836,19,1
1836,19,1
1836,19,1
1836,120,1
1836,120,1
1836,117,1
1836,117,1
1836,100,1
1836,100,1
1836,100,1
1836,100,1
1832,18,1
1832,18,1
1832,19,2
1832,19,1
1832,19,1
1832,120,1
1832,120,1
1832,117,2
1832,117,1
1832,100,2
1832,100,2
1832,100,1
1832,100,2
1766,18,1
1766,18,1
1766,19,2
1766,19,1
1766,19,1
1766,120,1
1766,120,1
1766,117,2
1766,100,1
1766,100,1
1766,100,1
1766,100,1
1838,18,1
1838,18,1
1838,19,1
1838,19,1
1838,19,2
1838,120,1
1838,120,1
1838,117,2
1838,117,2
1838,100,1
1838,100,1
1838,100,1
1838,100,1
1846,18,1
1846,18,1
1846,19,1
1846,19,1
1846,19,1
1846,120,2
1846,120,2
1846,100,2
1846,100,1
1846,100,2
1846,100,1
1818,18,1
1818,18,1
1818,19,1
1818,19,1
1818,19,1
1818,120,1
1818,120,1
1818,117,2
1818,117,1
1818,100,2
1818,100,2
1818,100,2
1847,18,1
1847,18,1
1847,19,1
1847,19,1
1847,19,1
1847,120,1
1847,120,2
1847,117,2
1847,117,2
1847,100,1
1847,100,1
1847,100,1
1847,100,2
1841,18,1
1841,18,2
1841,19,1
1841,19,1
1841,19,2
1841,120,1
1841,120,1
1841,117,2
1841,117,1
1841,100,1
1841,100,1
1841,100,1
1841,100,2
1851,18,1
1851,18,1
1851,19,1
1851,19,2
1851,19,1
1851,120,2
1851,100,1
1851,100,1
1851,100,2
1851,100,1
1845,18,1
1845,18,1
1845,19,1
1845,19,1
1845,19,1
1845,120,2
1845,120,1
1845,117,2
1845,117,2
1845,100,2
1845,100,2
1845,100,2
1845,100,2
1833,18,1
1833,18,1
1833,19,1
1833,19,1
1833,19,1
1833,117,2
1833,117,2
1833,100,2
1833,100,1
1833,100,2
1833,100,2
1660,100,2
1660,100,2
1660,100,1
1839,18,1
1839,18,1
1839,19,1
1839,19,1
1839,19,1
1839,120,2
1839,120,1
1839,117,2
1839,117,1
1839,100,1
1839,100,2
1839,100,2
1839,100,1
1835,18,1
1835,18,1
1835,19,1
1835,19,1
1835,19,1
1835,120,1
1835,120,1
1835,117,2
1835,117,2
1835,100,2
1835,100,2
1835,100,2
1835,100,2
1800,18,1
1800,18,1
1800,19,1
1800,19,1
1800,19,1
1800,120,1
1800,120,1
1800,117,2
1800,117,2
1800,100,2
1800,100,2
1800,100,2
1800,100,2
1833,117,1
1833,117,1
1833,117,2
1833,117,2
1833,120,1
1833,120,1
1833,120,1
1833,141,1
1833,141,1
1833,141,1
1833,141,1
1833,141,2
1833,141,1
1837,117,2
1837,117,1
1837,117,1
1837,117,2
1837,120,1
1837,120,1
1837,120,1
1837,141,2
1837,141,1
1837,141,1
1837,141,2
1837,141,1
1837,141,1
1848,117,1
1848,117,1
1848,117,2
1848,117,2
1848,120,1
1848,120,1
1848,120,1
1848,141,2
1848,141,1
1848,141,2
1848,141,1
1848,141,1
1848,141,1
1844,117,1
1844,117,1
1844,117,2
1844,117,2
1844,120,2
1844,120,1
1844,120,1
1844,141,2
1844,141,2
1844,141,1
1844,141,1
1844,141,1
1844,141,1
1831,117,1
1831,117,1
1831,117,1
1831,117,2
1831,120,2
1831,120,2
1831,120,1
1831,141,2
1831,141,1
1831,141,1
1831,141,1
1831,141,1
1831,141,1
1853,117,1
1853,117,1
1853,117,1
1853,120,1
1853,120,2
1853,120,1
1853,141,1
1853,141,2
1853,141,2
1853,141,1
1853,141,1
1853,141,2
1836,117,2
1836,117,1
1836,117,1
1836,117,2
1836,120,1
1836,120,1
1836,120,1
1836,141,1
1836,141,1
1836,141,1
1836,141,2
1836,141,1
1836,141,1
1838,117,2
1838,117,2
1838,120,1
1838,120,1
1838,120,1
1838,141,2
1838,141,1
1838,141,1
1838,141,1
1838,141,1
1838,141,1
1832,117,1
1832,117,1
1832,117,2
1832,117,1
1832,120,2
1832,120,2
1832,120,2
1832,141,1
1832,141,1
1832,141,2
1832,141,2
1832,141,1
1832,141,1
1847,117,2
1847,117,2
1847,117,2
1847,117,2
1847,120,1
1847,120,1
1847,120,2
1847,141,2
1847,141,2
1847,141,1
1847,141,1
1847,141,2
1847,141,1
1842,117,2
1842,117,2
1842,117,1
1842,117,2
1842,120,1
1842,120,1
1842,120,1
1842,141,2
1842,141,1
1842,141,2
1842,141,1
1842,141,1
1842,141,1
1425,117,2
1425,117,1
1425,117,1
1425,117,1
1425,120,1
1425,120,1
1425,120,1
1425,141,2
1425,141,2
1425,141,1
1425,141,1
1839,117,2
1839,117,1
1839,117,1
1839,117,2
1839,120,1
1839,120,1
1839,120,1
1839,141,1
1839,141,1
1839,141,1
1839,141,1
1839,141,1
1839,141,1
1713,117,1
1713,117,2
1713,117,2
1713,120,1
1713,120,1
1713,120,1
1713,141,1
1713,141,1
1713,141,1
1713,141,1
1766,120,1
1766,120,2
1766,120,1
1766,141,1
1766,141,1
1766,141,1
1766,141,1
1766,141,1
1766,141,1
1840,117,2
1840,117,2
1840,117,2
1840,117,2
1840,120,1
1840,120,1
1840,120,1
1840,141,1
1840,141,1
1840,141,2
1840,141,2
1840,141,1
1840,141,1
1841,117,2
1841,117,1
1841,117,1
1841,117,1
1841,120,1
1841,120,1
1841,120,1
1841,141,1
1841,141,1
1841,141,1
1841,141,1
1841,141,1
1841,141,1
1843,117,2
1843,120,2
1843,120,1
1843,120,2
1845,117,1
1845,117,2
1845,117,2
1845,120,1
1845,120,1
1845,120,1
1845,141,2
1845,141,1
1845,141,1
1845,141,1
1845,141,2
1845,141,1
1660,141,2
1800,117,1
1800,117,1
1800,117,2
1800,117,2
1800,141,1
1800,141,1
1800,141,1
1800,141,1
1800,141,2
1800,141,1
1835,117,1
1835,117,2
1835,117,2
1835,117,1
1835,120,1
1835,120,2
1835,120,1
1835,141,2
1835,141,2
1835,141,2
1835,141,2
1835,141,2
1835,141,1
1849,117,1
1849,117,1
1849,117,1
1849,117,1
1849,120,1
1849,120,1
1849,141,1
1849,141,2
1849,141,1
1849,141,1
1818,117,1
1818,120,1
1818,120,1
1818,120,2
1818,141,1
1818,141,1
1818,141,1
1818,141,2
1818,141,1
1818,141,1
1766,20,2
1766,20,1
1766,20,1
1766,152,1
1766,152,1
1766,152,1
1845,20,2
1845,20,2
1845,20,1
1842,20,1
1842,20,2
1842,20,2
1842,152,1
1842,152,1
1800,20,1
1800,20,1
1800,20,1
1800,152,2
1847,20,2
1847,20,2
1818,20,1
1818,20,1
1818,20,2
1818,152,1
1818,152,1
1818,152,2
1838,20,1
1838,20,1
1838,20,1
1838,152,2
1838,152,1
1836,20,1
1836,20,1
1836,20,1
1836,152,1
1836,152,1
1836,152,1
1843,20,2
1843,20,1
1843,20,1
1843,152,2
1832,20,1
1832,20,1
1832,20,1
1832,152,1
1832,152,2
1835,152,2
1835,152,2
1922,47,1
1922,47,1
1922,47,1
1922,47,1
1922,47,1
1922,37,1
1922,37,2
1922,37,1
1922,37,1
1922,37,2
1656,47,1
1656,47,2
1656,47,1
1656,47,2
1656,47,1
1656,37,1
1656,37,1
1656,37,2
1656,37,2
1656,37,1
1857,47,2
1857,47,1
1857,47,1
1857,47,1
1857,47,2
1857,37,1
1857,37,2
1857,37,1
1857,37,2
1857,37,2
1886,47,1
1886,47,1
1886,47,1
1886,47,1
1886,47,1
1886,37,1
1886,37,1
1886,37,1
1886,37,1
1886,37,1
1883,47,2
1883,47,1
1883,47,1
1883,47,1
1883,47,1
1883,37,1
1883,37,1
1883,37,1
1883,37,1
1883,37,1
1932,47,1
1932,47,1
1932,47,1
1932,47,1
1932,47,1
1932,37,1
1932,37,2
1932,37,1
1932,37,1
1932,37,1
1904,47,1
1904,47,1
1904,47,1
1904,47,1
1904,47,1
1904,37,2
1904,37,1
1904,37,1
1904,37,2
1904,37,1
1892,47,1
1892,47,1
1892,47,1
1892,47,2
1892,47,1
1892,37,2
1892,37,1
1892,37,2
1892,37,1
1892,37,1
1871,47,1
1871,47,1
1871,47,1
1871,47,1
1871,47,1
1871,37,2
1871,37,1
1871,37,2
1871,37,1
1871,37,2
1908,47,1
1908,47,1
1908,47,1
1908,47,1
1908,47,1
1908,37,1
1908,37,2
1908,37,1
1908,37,1
1908,37,1
1930,47,1
1930,47,1
1930,47,1
1930,47,1
1930,47,1
1930,37,2
1930,37,1
1930,37,1
1930,37,1
1930,37,2
1915,47,1
1915,47,1
1915,47,1
1915,47,2
1915,47,1
1915,37,2
1915,37,1
1915,37,2
1915,37,1
1915,37,2
1889,47,1
1889,47,1
1889,47,1
1889,47,1
1889,47,1
1889,37,1
1889,37,1
1889,37,1
1889,37,1
1889,37,1
1934,47,1
1934,47,2
1934,47,2
1934,47,2
1934,47,2
1934,37,2
1934,37,2
1934,37,2
1934,37,2
1934,37,2
1862,47,1
1862,47,1
1862,47,1
1862,47,1
1862,47,1
1862,37,1
1862,37,1
1862,37,1
1862,37,1
1862,37,1
1905,47,1
1905,47,1
1905,47,1
1905,47,1
1905,47,1
1905,37,1
1905,37,1
1905,37,1
1905,37,2
1905,37,2
1848,47,1
1848,47,1
1848,47,1
1848,47,1
1848,47,1
1848,37,1
1848,37,1
1848,37,1
1848,37,1
1848,37,1
1863,47,2
1863,47,1
1863,47,1
1863,47,1
1863,47,1
1863,37,1
1863,37,1
1863,37,2
1863,37,1
1863,37,2
1899,47,1
1899,47,1
1899,47,1
1899,47,1
1899,47,1
1899,37,1
1899,37,1
1899,37,1
1899,37,1
1899,37,1
1815,47,2
1815,47,2
1815,47,1
1815,47,1
1815,47,1
1815,37,2
1815,37,1
1815,37,2
1815,37,2
1815,37,1
1914,47,1
1914,47,1
1914,47,1
1914,47,1
1914,47,1
1914,37,1
1914,37,1
1914,37,1
1914,37,1
1914,37,1
1918,47,1
1918,47,1
1918,47,1
1918,47,2
1918,47,1
1918,37,1
1918,37,2
1918,37,1
1918,37,1
1918,37,1
1872,47,1
1872,47,2
1872,47,1
1872,47,1
1872,47,1
1872,37,1
1872,37,1
1872,37,1
1872,37,1
1872,37,2
1921,47,1
1921,47,1
1921,47,1
1921,47,1
1921,47,1
1921,37,1
1921,37,1
1921,37,2
1921,37,2
1921,37,1
1913,47,1
1913,47,1
1913,47,1
1913,47,2
1913,47,2
1913,37,1
1913,37,2
1913,37,1
1913,37,1
1913,37,1
1901,47,1
1901,47,1
1901,47,1
1901,47,1
1901,47,1
1901,37,2
1901,37,2
1901,37,1
1901,37,1
1901,37,1
1865,47,1
1865,47,1
1865,47,2
1865,47,1
1865,47,1
1865,37,2
1865,37,2
1865,37,2
1865,37,1
1865,37,1
1917,47,1
1917,47,1
1917,47,1
1917,47,1
1917,47,1
1917,37,1
1917,37,1
1917,37,1
1917,37,2
1917,37,1
1907,47,1
1907,47,1
1907,47,1
1907,47,2
1907,47,1
1907,37,1
1907,37,2
1907,37,2
1907,37,2
1907,37,1
1893,47,1
1893,47,1
1893,47,1
1893,47,1
1893,47,1
1893,37,1
1893,37,1
1893,37,1
1893,37,1
1893,37,1
1882,47,2
1882,47,1
1882,47,1
1882,47,1
1882,47,1
1882,37,2
1882,37,2
1882,37,1
1882,37,1
1882,37,1
1929,47,1
1929,47,1
1929,47,1
1929,47,1
1929,47,1
1929,37,1
1929,37,1
1929,37,2
1929,37,2
1929,37,1
1898,47,1
1898,47,1
1898,47,1
1898,47,1
1898,47,1
1898,37,2
1898,37,2
1898,37,1
1898,37,1
1898,37,1
1927,47,1
1927,47,1
1927,47,1
1927,47,1
1927,47,1
1927,37,2
1927,37,2
1927,37,1
1927,37,1
1927,37,1
1866,47,1
1866,47,1
1866,47,1
1866,47,1
1866,47,2
1866,37,2
1866,37,2
1866,37,2
1866,37,2
1866,37,2
1875,47,1
1875,47,1
1875,47,1
1875,47,1
1875,47,1
1875,37,1
1875,37,1
1875,37,1
1875,37,1
1875,37,1
1920,47,1
1920,47,1
1920,47,1
1920,47,1
1920,47,1
1920,37,1
1920,37,1
1920,37,1
1920,37,1
1920,37,1
1864,47,1
1864,47,1
1864,47,1
1864,47,1
1864,47,1
1864,37,1
1864,37,2
1864,37,1
1864,37,1
1864,37,1
1916,47,1
1916,47,1
1916,47,1
1916,47,1
1916,47,1
1916,37,1
1916,37,1
1916,37,1
1916,37,1
1916,37,1
1888,47,1
1888,47,1
1888,47,1
1888,47,1
1888,47,1
1888,37,1
1888,37,1
1888,37,1
1888,37,1
1888,37,1
1756,47,2
1756,47,1
1756,47,1
1756,47,2
1756,37,2
1756,37,2
1756,37,2
1756,37,2
1756,37,2
1928,47,1
1928,47,2
1928,47,1
1928,47,2
1928,47,2
1928,37,2
1928,37,1
1928,37,1
1928,37,1
1928,37,1
1884,47,1
1884,47,1
1884,47,1
1884,47,1
1884,47,1
1884,37,1
1884,37,2
1884,37,1
1884,37,1
1884,37,2
1870,47,1
1870,47,1
1870,47,1
1870,47,1
1870,47,1
1870,37,1
1870,37,1
1870,37,2
1870,37,1
1870,37,1
1911,47,1
1911,47,1
1911,47,1
1911,47,1
1911,47,1
1911,37,1
1911,37,1
1911,37,2
1911,37,1
1911,37,2
1885,47,1
1885,47,1
1885,47,1
1885,47,1
1885,47,1
1885,37,2
1885,37,1
1885,37,1
1885,37,2
1885,37,1
1912,47,1
1912,47,1
1912,47,1
1912,47,1
1912,47,1
1912,37,1
1912,37,1
1912,37,1
1912,37,1
1912,37,1
1891,47,1
1891,47,1
1891,47,1
1891,47,1
1891,47,2
1891,37,1
1891,37,1
1891,37,1
1891,37,1
1891,37,2
1868,47,1
1868,47,1
1868,47,1
1868,47,1
1868,47,1
1868,37,1
1868,37,1
1868,37,1
1868,37,1
1868,37,1
1903,47,1
1903,47,1
1903,47,1
1903,47,1
1903,47,1
1903,37,1
1903,37,2
1903,37,2
1903,37,2
1903,37,2
1896,47,2
1896,47,2
1896,47,2
1896,47,2
1896,47,2
1896,37,2
1896,37,1
1896,37,1
1896,37,2
1896,37,2
1894,47,1
1894,47,1
1894,47,1
1894,47,1
1894,47,1
1894,37,2
1894,37,1
1894,37,1
1894,37,1
1894,37,1
1900,47,1
1900,47,1
1900,47,1
1900,47,1
1900,47,1
1900,37,1
1900,37,1
1900,37,1
1900,37,1
1900,37,1
1876,47,2
1876,47,1
1876,47,1
1876,47,1
1876,47,1
1876,37,1
1876,37,1
1876,37,2
1876,37,2
1876,37,2
1869,47,1
1869,47,1
1869,47,2
1869,47,1
1869,47,1
1869,37,2
1869,37,1
1869,37,1
1869,37,1
1869,37,2
1924,47,1
1924,47,1
1924,47,2
1924,47,2
1924,47,2
1924,37,1
1924,37,1
1924,37,1
1924,37,1
1924,37,1
1926,47,1
1926,47,1
1926,47,1
1926,47,1
1926,47,1
1926,37,2
1926,37,1
1926,37,1
1926,37,2
1926,37,1
1909,47,1
1909,47,1
1909,47,1
1909,47,1
1909,47,2
1909,37,1
1909,37,1
1909,37,1
1909,37,1
1909,37,1
1844,47,1
1844,47,2
1844,47,2
1844,47,2
1844,47,2
1844,37,2
1844,37,2
1844,37,2
1844,37,1
1844,37,2
1902,47,2
1902,47,1
1902,47,1
1902,47,2
1902,47,1
1902,37,1
1902,37,1
1902,37,1
1902,37,1
1902,37,1
1881,47,1
1881,47,2
1881,47,1
1881,47,1
1881,47,1
1881,37,1
1881,37,2
1881,37,2
1881,37,2
1881,37,2
1931,47,1
1931,47,1
1931,47,1
1931,47,1
1931,47,2
1931,37,1
1931,37,1
1931,37,2
1931,37,2
1931,37,1
1880,47,1
1880,47,1
1880,47,1
1880,47,2
1880,47,2
1880,37,1
1880,37,1
1880,37,2
1880,37,1
1880,37,1
1877,47,1
1877,47,1
1877,47,1
1877,47,2
1877,47,2
1877,37,1
1877,37,2
1877,37,1
1877,37,1
1877,37,1
1895,47,1
1895,47,1
1895,47,1
1895,47,1
1895,47,1
1895,37,1
1895,37,1
1895,37,2
1895,37,1
1895,37,1
1873,47,2
1873,47,1
1873,47,2
1873,47,2
1873,47,1
1873,37,1
1873,37,1
1873,37,1
1873,37,1
1873,37,2
1854,47,2
1854,47,2
1854,47,2
1854,47,2
1854,37,2
1906,47,1
1906,47,2
1906,47,2
1906,47,2
1906,47,1
1906,37,2
1906,37,2
1906,37,2
1906,37,2
1906,37,2
1867,47,1
1867,47,1
1867,47,1
1867,47,2
1867,47,1
1867,37,2
1867,37,1
1867,37,2
1867,37,2
1867,37,1
1874,47,1
1874,47,1
1874,47,1
1874,47,1
1874,47,1
1874,37,1
1874,37,1
1874,37,1
1874,37,1
1874,37,1
1887,47,1
1887,47,1
1887,47,1
1887,47,2
1887,47,1
1887,37,2
1887,37,1
1887,37,2
1887,37,2
1887,37,1
1879,47,1
1879,47,1
1879,47,1
1879,47,1
1879,47,2
1879,37,2
1879,37,1
1879,37,2
1879,37,1
1879,37,1
1933,47,1
1933,47,1
1933,47,2
1933,47,1
782,47,2
1897,47,1
1897,47,1
1897,47,1
1897,47,1
1897,47,2
1897,37,2
1897,37,1
1897,37,1
1897,37,1
1897,37,1
1886,6,1
1886,6,1
1886,6,1
1886,6,1
1886,6,1
1886,8,1
1886,8,1
1886,8,2
1886,5,1
1886,5,1
1886,5,1
1884,6,2
1884,6,1
1884,6,2
1884,6,1
1884,6,1
1884,8,2
1884,8,2
1884,8,2
1884,5,2
1884,5,1
1884,5,1
1096,6,1
1880,6,1
1880,6,1
1880,6,1
1880,6,2
1880,6,1
1880,8,2
1880,8,1
1880,8,1
1880,5,1
1880,5,1
1880,5,1
1917,6,1
1917,6,1
1917,6,1
1917,6,1
1917,6,1
1917,8,1
1917,8,1
1917,8,2
1917,5,1
1917,5,1
1917,5,1
1889,6,1
1889,6,1
1889,6,1
1889,6,1
1889,6,1
1889,8,1
1889,8,1
1889,8,1
1889,5,1
1889,5,1
1889,5,1
1915,6,1
1915,6,2
1915,6,1
1915,6,1
1915,6,1
1915,8,1
1915,8,1
1915,8,1
1915,5,1
1915,5,1
1915,5,1
1920,6,1
1920,6,1
1920,6,1
1920,6,1
1920,6,2
1920,8,1
1920,8,1
1920,8,2
1920,5,1
1920,5,1
1920,5,1
1930,6,1
1930,6,1
1930,6,1
1930,6,1
1930,6,1
1930,8,2
1930,8,1
1930,8,2
1930,5,1
1930,5,1
1930,5,1
1925,6,1
1925,6,1
1925,6,1
1925,6,1
1925,6,1
1925,8,2
1925,8,2
1925,8,2
1925,5,1
1925,5,1
1925,5,1
1912,6,1
1912,6,1
1912,6,1
1912,6,1
1912,6,1
1912,8,1
1912,8,1
1912,8,2
1912,5,2
1912,5,1
1912,5,1
1922,6,1
1922,6,1
1922,6,2
1922,6,2
1922,6,1
1922,8,1
1922,8,1
1922,8,1
1922,5,1
1922,5,1
1922,5,1
1848,6,1
1848,6,1
1848,6,1
1848,6,1
1848,6,2
1848,8,1
1848,8,1
1848,8,2
1848,5,1
1848,5,1
1848,5,1
1893,6,1
1893,6,1
1893,6,1
1893,6,1
1893,6,1
1893,8,2
1893,8,2
1893,8,2
1893,5,1
1893,5,1
1893,5,1
1898,6,1
1898,6,1
1898,6,1
1898,6,1
1898,6,1
1898,8,1
1898,8,1
1898,8,1
1898,5,1
1898,5,1
1898,5,1
1928,6,2
1928,6,2
1928,6,1
1928,6,2
1928,6,1
1928,8,1
1928,8,1
1928,8,1
1928,5,1
1928,5,1
1928,5,2
1902,6,1
1902,6,1
1902,6,1
1902,6,1
1902,6,1
1902,8,2
1902,8,2
1902,8,1
1902,5,2
1902,5,1
1902,5,1
1862,6,1
1862,6,1
1862,6,1
1862,6,1
1862,6,1
1862,8,1
1862,8,1
1862,8,2
1862,5,1
1862,5,1
1862,5,1
1883,6,1
1883,6,1
1883,6,2
1883,6,1
1883,6,1
1883,8,1
1883,8,1
1883,8,1
1883,5,1
1883,5,1
1883,5,1
1914,6,1
1914,6,1
1914,6,1
1914,6,1
1914,6,1
1914,8,1
1914,8,1
1914,8,1
1914,5,1
1914,5,1
1914,5,1
1899,6,1
1899,6,1
1899,6,1
1899,6,1
1899,6,1
1899,8,2
1899,8,1
1899,8,1
1899,5,1
1899,5,1
1899,5,1
1888,6,1
1888,6,1
1888,6,1
1888,6,1
1888,6,1
1888,8,2
1888,8,1
1888,8,1
1888,5,1
1888,5,1
1888,5,1
1875,6,1
1875,6,1
1875,6,1
1875,6,1
1875,6,1
1875,8,1
1875,8,1
1875,8,1
1875,5,1
1875,5,1
1875,5,1
1885,6,1
1885,6,1
1885,6,1
1885,6,1
1885,6,1
1885,8,2
1885,8,2
1885,8,1
1885,5,1
1885,5,1
1885,5,1
1891,6,1
1891,6,1
1891,6,1
1891,6,1
1891,6,1
1891,8,1
1891,8,1
1891,8,1
1891,5,1
1891,5,1
1891,5,1
1867,6,1
1867,6,1
1867,6,1
1867,6,1
1867,6,2
1867,8,1
1867,8,1
1867,8,1
1867,5,1
1867,5,1
1867,5,1
1924,6,2
1924,6,1
1924,6,2
1924,6,1
1924,6,1
1924,8,2
1924,8,2
1924,8,2
1924,5,1
1924,5,1
1924,5,1
1909,6,1
1909,6,1
1909,6,2
1909,6,1
1909,6,1
1909,8,1
1909,8,1
1909,8,1
1909,5,1
1909,5,1
1909,5,1
1892,6,2
1892,6,1
1892,6,1
1892,6,1
1892,6,1
1892,8,2
1892,8,1
1892,8,1
1892,5,1
1892,5,1
1892,5,1
1927,6,1
1927,6,1
1927,6,2
1927,6,1
1927,6,1
1927,8,1
1927,8,2
1927,8,2
1927,5,1
1927,5,1
1927,5,1
1869,6,2
1869,6,1
1869,6,2
1869,6,2
1869,6,1
1869,8,2
1869,8,1
1869,5,1
1869,5,1
1869,5,1
1896,6,1
1896,6,1
1896,6,2
1896,6,2
1896,6,2
1896,8,1
1896,8,2
1896,8,1
1896,5,1
1896,5,2
1896,5,1
1916,6,1
1916,6,1
1916,6,1
1916,6,1
1916,6,1
1916,8,2
1916,8,1
1916,8,1
1916,5,1
1916,5,1
1916,5,1
1864,6,2
1864,6,1
1864,6,1
1864,6,1
1864,6,1
1864,8,1
1864,8,1
1864,8,1
1864,5,1
1864,5,1
1864,5,1
1904,6,2
1904,6,2
1904,6,1
1904,6,1
1904,6,1
1904,8,2
1904,8,2
1904,8,2
1904,5,1
1904,5,1
1904,5,1
1879,6,1
1879,6,2
1879,6,2
1879,6,2
1879,6,1
1879,8,2
1879,8,1
1879,5,1
1879,5,1
1879,5,1
1897,6,2
1897,6,1
1897,6,1
1897,6,1
1897,6,2
1897,8,1
1897,8,2
1897,5,1
1897,5,1
1897,5,1
1887,6,1
1887,6,1
1887,6,1
1887,6,1
1887,6,1
1887,8,1
1887,8,1
1887,8,1
1887,5,1
1887,5,1
1887,5,1
1894,6,1
1894,6,1
1894,6,1
1894,6,1
1894,6,1
1894,8,1
1894,8,1
1894,8,1
1894,5,1
1894,5,1
1894,5,1
1903,6,1
1903,6,1
1903,6,1
1903,6,1
1903,6,1
1903,8,1
1903,8,2
1903,8,1
1903,5,2
1903,5,1
1903,5,1
1900,6,1
1900,6,1
1900,6,1
1900,6,1
1900,6,1
1900,8,1
1900,8,1
1900,8,1
1900,5,1
1900,5,1
1900,5,1
1865,6,2
1865,6,1
1865,6,1
1865,6,1
1865,6,1
1865,8,1
1865,8,2
1865,8,1
1865,5,1
1865,5,1
1865,5,1
1907,6,1
1907,6,1
1907,6,1
1907,6,1
1907,6,1
1907,8,1
1907,8,1
1907,8,1
1907,5,1
1907,5,1
1907,5,1
1854,6,1
1854,6,2
1854,6,1
1854,6,1
1854,6,1
1854,8,1
1854,8,1
1854,8,2
1854,5,1
1854,5,1
1854,5,1
1882,6,1
1882,6,1
1882,6,1
1882,6,1
1882,6,1
1882,8,1
1882,8,1
1882,8,1
1882,5,1
1882,5,1
1882,5,1
1921,6,1
1921,6,1
1921,6,2
1921,6,1
1921,6,2
1921,8,2
1921,8,1
